date,Mexico,Brazil,South Africa,Japan,Australia,Canada,UK,Hong Kong,India,South Korea,Norway,Sweden,Singapore,Switzerland,New Zealand
2025-01-03,0.0001649215674547232,-0.0014305733158168732,-8.702277871627818e-05,-0.0005157005112486785,0.0016321374118159228,-6.079713407084598e-05,0.0006403678470965112,1.0811390890550746e-06,0.0001929447040144935,-0.0016235334084727091,0.0011747361745660823,0.0007607166824913957,2.1629317441864755e-05,0.000437835859174903,-6.639358411566694e-05
2025-01-06,0.002007422078261259,0.0024578650411396664,5.384539245803217e-05,-0.00017711245208262472,0.0001363675336401097,-0.0002921409766725584,8.057427269636548e-06,3.2962644903352936e-05,-0.0006216595981413844,0.003027629429589966,0.0010136875714877474,0.0008993124582341452,-5.737976153595391e-05,0.0004369413224516522,-0.0008477660000955562
2025-01-07,0.0018476667996983867,0.0027344240338553747,-0.0005420068419649098,-0.00034675520638919075,-0.0010832063673450812,-0.0012756119956436021,-7.398564379910844e-06,2.7972443470224497e-05,-0.0005407002201875678,0.004378957225609509,0.00023237217306419872,0.0014061943538149627,0.00012727959249668648,0.0008133357736085634,-0.0005744651996891173
2025-01-08,0.0002739372358290977,-0.0017578466473529971,-0.0005096853026268471,0.0003221522270051555,-0.0009723928978156576,-0.0003033047819781185,-1.2804322077796368e-06,2.0996220974269712e-05,-0.0004726028289496102,0.002563588405867095,0.0009153784227624586,0.0011838555061902613,-0.000554602697068594,0.0008304836558406578,-0.00043523267836118837
2025-01-09,0.0006402209416685264,5.757518389117903e-05,0.00014825922688900788,1.4421804390034946e-05,-0.0009589612466720966,-0.0002706091129780954,0.00017538985470317477,5.7787302690705414e-05,0.0002450223919632702,0.0005678101261050362,0.0005598766530665027,0.001236899053103233,0.00015148535585236204,0.0008036868347195227,-0.00039644666016980755
2025-01-10,-0.00010568570667772085,-0.0011126389402287592,-0.00024082047670811075,-0.0003158618582554191,-0.0012775252069715446,-0.0008512444962134359,-0.002413857505777211,-5.25937987042266e-05,0.00018380388815825358,0.0043880512837040945,0.003741074479171993,0.003259249308934568,3.905138041140285e-06,0.0009987507583528476,-0.00019991732661818086
2025-01-13,0.000543478589395973,9.229446890904596e-05,-0.0011380463281156661,0.0007193811749136366,0.0017397130689332297,-0.00043538953263144275,-0.0005336603224487702,-4.6691108154695124e-05,9.610357683871748e-05,-0.00031753613366491317,0.0016146095918530344,0.0015718642118431995,0.00016100825377584084,0.0006493059304909629,-0.00022387693178210484
2025-01-14,0.0002117450602953779,7.715524836805188e-05,-0.0009574515146197241,-0.0002278797524447453,-0.0008531878782008095,-0.0003250368806495713,0.00010328416399768061,-3.529228621644923e-05,9.220538318815501e-05,0.0006845401742650214,0.0019853879599085484,0.0011223404900456322,0.0001165541502291578,0.00042810831048354405,-0.00024622556856789294
2025-01-15,0.001352970771047729,0.0031140651389033537,0.0008972394644916484,-0.0006081237605982373,0.0009508782260369097,0.000757666667653126,0.0007850493370606372,-6.467453992375888e-05,-2.7999072048203802e-05,-0.0030440106341124767,0.00166494963732868,0.0005014650565902801,-0.0014598968354912567,-0.00016638771150228126,0.0024952554008130434
2025-01-16,-9.49569491113555e-05,-0.0015942051570264257,-0.00032439692731964004,-0.001268212110547922,-0.0005773967779038078,-0.00019320924100563116,0.000422152877091801,-0.00011889832301681243,3.2058341381687124e-05,0.0011566697440624615,0.0005588504373796255,0.0008612969831485082,-7.967781706218375e-06,0.0006111570820608926,-0.0007614867319784267
2025-01-17,0.00028878999906731603,0.0003578171816630463,-0.0007176033838429821,-0.0004825178632717763,0.0007681319734745099,0.00020513656822906558,0.00011661117918774456,-6.980350130379537e-05,-1.6757780149151466e-05,-0.0024232017785733796,6.415940714716558e-05,0.00033424036052919523,-0.00014487348280432962,0.0008652195403760182,0.0016018744763977072
2025-01-22,0.0008264352606641839,-0.0003657392045402988,4.290441617985364e-05,-0.00012578061970643185,0.00017484537142168364,-6.746617134782802e-05,4.8260677147372966e-05,4.603940280422826e-05,-9.797215970691723e-07,-0.0018831173444409503,0.00014634092145479204,-9.567298024631828e-05,5.863595576943181e-05,2.8667383770615227e-05,0.00030203963564711045
2025-01-23,-0.0003680201421691079,-0.0001558938695234387,-0.0001325251564669197,-0.000967409925567263,0.0011811413868063026,-4.8777095663855944e-05,-0.00021078118719875842,6.449931272172819e-05,-5.427860239367569e-05,-0.0011359654209178703,3.705024194054644e-05,0.0005161431100055698,-8.773825399605759e-05,1.4458630533812126e-05,-0.00043681303868171374
2025-01-24,-5.83274170563835e-05,-0.0004167950003720285,0.0004206434412346181,-0.0015276587213658337,0.0007998536373973072,-4.003862349799146e-05,-0.0005799631741609258,1.3016228219586775e-05,-6.026917984195352e-05,0.002490879575073522,7.0009253646883924e-06,0.00027018151018623373,0.00012923887873939795,-5.413760995002607e-05,0.00021348009801906871
2025-01-27,5.64901937992253e-05,0.004044483794669381,-0.0003362342696964146,-0.0003894882128246964,-0.0011426374757796186,-0.0013887932338271787,-0.0002935275423481215,3.79215710113093e-05,4.078451542268274e-06,0.004227780558580286,0.0001665199991577912,0.0008355600236388806,0.00020610265580728592,0.0008810302534939022,-0.00026057366003779655
2025-01-28,-0.0005037377042377669,-0.0008945239683838066,-0.00022525864162837236,-0.0002319599998055913,-0.00010430447096264406,-0.00018653141621162005,-9.005674462592595e-05,5.166589642096523e-05,-0.00019361353401717673,-0.001495990662715788,0.00012945834412940655,-0.00015446979160046385,-0.00011889067021393663,0.0008513419582050939,0.002655063944872119
2025-01-29,-0.00024562997258142764,-0.00023203138421299608,-0.0003243645603743521,-0.0009388552081417286,-0.000854679402195187,-0.00023456696437742114,-0.0008436313796774745,3.112726719436582e-05,-0.00023794400554977665,0.0007237990487926103,0.0008853968868138096,0.0006505159125337038,0.00018928423739518797,0.0008402871935944042,-0.0003517740244733356
2025-01-30,0.0005198518170953768,0.004276435001831535,-0.0013325185854341517,0.0005362118947042752,-0.0006024113636766703,0.0002203908748268208,0.0006392844540706766,5.885263886911176e-05,-9.421844518655784e-05,-0.0005736941490386053,0.0007230868954052124,-0.00022779559671397262,3.9725895208780426e-05,0.0007484652596860016,-0.0007209745503348106
2025-01-31,-0.0010241250487108894,-0.0010704039597707114,-0.0017678385769853667,-0.0014319047665153893,-0.0006056024268674834,-0.0005840354831671424,-0.0008934306819760918,5.0888807174207185e-05,-0.00023237255545020713,0.0004484783860592135,0.0008666444434604355,0.0005298113516002208,-0.0005624582578985553,0.001059116719786117,-0.0004554174645869216
2025-02-03,-0.00024218811979257937,0.0001636354121744205,0.00010546533261183275,-0.0005190167449440616,0.0009695566234309522,-0.0005669500403968567,-0.001252199783815501,9.68366859244793e-05,-4.8101741268484344e-05,-0.001189121593845648,0.0009759643993385325,3.1692628552832105e-05,5.6711205472187604e-05,0.001059116719786117,-0.00032037295690373477
2025-02-04,0.0012642633796805466,-0.0008804792862624645,-0.0009282948623758754,-0.00021899475835551754,0.001265647637291528,-0.00028037162579454993,4.399863563695558e-05,-0.00016901838900463599,-0.0001247213861085105,-0.002195160098386774,0.0006815971770100935,-0.00015287298133307456,6.830569870308665e-06,0.0008207365451315556,0.0015519301805056822
2025-02-05,-0.00021931164725333787,-5.983591933604488e-05,-0.0002558186925436851,0.0003639909463444393,-0.0004651502329655145,-0.00014377652676920375,0.0006815376022625004,4.412810985564225e-05,-1.3537924556002197e-05,-0.0006089212574780505,-0.0010597435711143766,2.7916409966411723e-06,8.438314434695897e-05,0.0008588768995882357,-0.000891371594073116
2025-02-06,0.001993129117872594,0.00010160100288873513,-9.868144774481435e-05,-0.0015830125937671571,-0.0002751569655280285,-0.0003602588575708717,0.0005912572318731166,-8.21672485601714e-05,0.00010321589986256998,0.00012394359125035068,-0.0013030277935190651,0.0010585241547010538,-7.127942454434223e-05,0.0008744369188096568,-0.0011171403371173598
2025-02-07,7.001657715723338e-05,-0.00250861777108986,-0.0002624981923886464,-0.0013741554771351605,-0.0009830225704279773,-0.0006862163490614926,-0.0008396362872540316,-9.75826664932489e-05,-8.147343445848686e-05,0.0011109700768064472,-0.0011317537970479527,0.0007118164354634674,-0.00013200792673608288,0.0008378581287296355,-0.00040858845310971835
2025-02-10,0.00014531000349748594,0.000467741272650622,0.0001124676974058082,-0.00010383700336669314,0.00011517443137343615,-9.564830448632843e-05,0.0004529952182810746,-0.00013936790652141855,6.959222523690128e-05,-0.0010277487697733306,-0.0012740936571540406,0.00018274563408921782,-6.788585453069182e-05,0.0008789773833215565,8.693829695740566e-05
2025-02-11,0.0005856865014902379,3.3279906544552626e-05,0.00034758396465779857,0.0001900900139530308,-0.0008197278757889516,-0.00032071912982721345,-2.7108185333572516e-05,-6.897745374656705e-05,-4.0446767134803224e-05,0.0009025345266924537,0.0002989200314318013,0.00019194349717432458,0.000105157380126057,0.0012443000638466457,-0.000499317563846776
2025-02-12,0.0005346527697069659,-0.0021010619348700256,0.00015728839896501925,-0.0008811633126679543,-0.0011071157234603904,-0.0004781333622084817,-6.215562819460817e-05,-0.00029385719482369327,-3.0480825089304787e-05,0.001397091687665793,-0.0006076113707513675,0.000609870445025768,0.00011090774514289445,0.0005245429941736086,-0.0005043765039144226
2025-02-13,-0.0003285473292881727,-0.0004076633103251431,-0.0005675119025088432,-0.0009095791697033721,0.0006725490125366909,2.3643290960926258e-05,0.0003733813600031958,3.8763674263182845e-05,-2.3797510266812103e-05,-0.0017899235658099437,-0.0023908553406011054,0.0007204633357366687,-0.00012009396726625279,0.0012743174843341993,0.0005376174632224685
2025-02-14,-0.0016747259042975535,0.004253609513579272,0.0003831059040196433,0.0003384668487055886,-0.0005165836905051077,-0.00019116539156926215,-0.0003211789839386803,-0.00018134068842774425,-0.0001093918829492804,0.000595785069791051,-0.00037402654791353964,-1.2771738609632572e-05,0.00011234220965287052,0.0009050457555709989,-0.0005831618180549637
2025-02-19,-0.0009075761955869121,-0.001243251078847711,-0.0008684062700806418,3.857266760691968e-06,0.0011604019460750366,5.910536134467312e-05,0.000217905614264772,2.790339441124732e-05,-0.0001635387699798899,0.002640032561300301,0.0005157927021768841,-0.0052361226974921085,4.390306757514415e-05,0.0013911048066219754,-0.0006914903722156188
2025-02-20,-0.0010009480788794897,-1.8364910652177248e-05,-0.0002522022832778263,-0.00034674319010413214,0.001879057953806987,5.048600920989358e-05,-0.00046632196528588596,3.29370522146108e-05,-0.00015886746887002208,0.0005266592546751947,0.00043008908944226716,0.0008834407810931403,0.00012563074518533504,0.0010472737379152988,-0.0005496174814802736
2025-02-21,-0.0018631249676196375,0.0005168013047779073,0.00017350300591765944,-0.0007345639814446465,-0.0006701120018757067,7.222710501680746e-05,-0.00016233043472048473,-0.0001232749238512578,-0.00025448493667507314,0.004700453271513156,0.0029525795654059385,0.0009993006848453864,0.0006357227558790009,0.0008498441655771481,-0.00033733046735917485
2025-02-24,-0.0007375791535677564,-0.002225513311337517,-0.0007732447365890419,-0.001104138336529407,-0.0007037315113404749,0.0001605839911273086,-0.0007782449446381293,2.61297727911869e-05,-7.993778506168873e-05,0.0008064634992844045,0.001089947809505614,0.0005495405466931683,0.0006189694564314836,0.0010228210505439843,-7.013004131904852e-05
2025-02-25,-0.001370692649183867,0.0005724337399741585,-0.0003085360255931393,0.0006514717320490717,-0.0006437754291386555,-0.0002037226003711866,-0.0009489855914852211,6.287788070436466e-05,-7.660398139238064e-05,0.0009217657720137353,0.0011938621955071848,0.000793872463983632,0.0006555057980490074,0.0010193141617993201,-4.459741939186953e-05
2025-02-26,-0.00026806237704865506,-0.001119011375071386,-0.0006286641033236045,0.000466508878539486,-0.0005323747566738911,-0.0002724359538166086,-0.0002708542438609769,-0.00011610015232844438,-5.5121739892835045e-05,0.0009233971475587878,0.00041016829013009896,0.0010655102741407693,0.0006791159082103677,0.0009740383909270278,-6.802691764069317e-05
2025-02-27,-0.0015658130638381014,0.0004964957533548276,-0.00010822587688767672,-0.0005198464181851683,-0.0014046282134788353,-0.0018086339606588474,-0.0018362731048075982,3.113591605949309e-05,-0.00018480104329245567,0.0042430862500407954,0.0005277889580949198,0.0017159851702175136,0.0011862365225702265,0.0010193141617993201,-0.002117493573598922
2025-02-28,-0.0008752227824768227,-0.0016982876787002802,-0.0008569766399535978,0.001475449807956664,0.0015145643359710922,0.000219852835378121,0.000668982830473319,1.9896078580900583e-05,-0.0007161618489705639,-0.0019071756741269215,-0.000880055539377594,-0.005522344391021493,-0.0014581538561951296,0.0009610598616429202,0.0011473513585529263
2025-03-03,-0.0006895027095619922,0.0004510397951673822,0.00011206657616266134,3.966029053379917e-06,-0.0010302700477428778,-0.0005654710869676016,-0.0005297476544409118,5.162258453297852e-05,-0.0007176707988193758,0.003941895014484597,0.0025884321478267585,-0.000707176986399746,0.00015259563772776957,0.0008333888171971864,-0.00037440124841984184
2025-03-04,-0.0002656965599505011,0.00031701507564164244,-0.0005718092472451376,0.000729758897670312,-0.0011668550766164374,-0.0004531136389530976,-0.002894543144806529,6.368527144327243e-05,-0.0005978681628379723,0.003244044886015373,0.0011435863918050407,-0.00491186201548193,0.0008702756923793156,0.0008499829627857256,-0.00038608564040762487
2025-03-05,-0.00018061393010714578,-8.636703600660763e-05,-0.0004720331746383072,0.001004414615048126,0.0008139171733837796,0.00013353497090312823,-0.0007183527146058125,-8.337876424782095e-05,-0.00047622591246983926,-0.0013775034001631866,0.00019414763923383506,5.5749964782126555e-05,0.00011428702264489399,0.0008772463830066918,0.0014690102693006842
2025-03-06,-0.0010503786342464223,0.0007564425084695014,-0.0013557020694082334,-0.0007898146430612136,-0.0012988218261305627,-0.0010387785904979582,-0.00028599243570974714,-0.00011362923926342539,-0.0004124900624943882,0.004348881410579673,0.0026676292143752232,-0.00025683382534901297,0.00041279095782771884,0.0008772463830066918,-0.0005625612885806578
2025-03-07,3.584586558470292e-05,0.002536763570791186,-0.001430480798971772,0.0012355964358116537,0.0012571369467690274,-2.118050258715366e-05,0.0003307288201249403,3.922847065614601e-05,0.00010942329469707338,-0.0008134786034809143,0.002043902426316279,-4.663213857845899e-05,0.0009550425170424263,0.0008478442915684853,-0.00029873541960536684
2025-03-10,-0.0017917270137478595,0.002098976600415722,-0.0010863875344916116,0.0001831766079521508,-0.0013510961609317822,-0.0020571769283036995,-0.0022577056813825355,3.1621830461941816e-05,0.0008034438622454792,0.004710633812344149,0.004453685365628789,0.0020039421094186012,0.0010497227308633723,0.0008959826489935226,-0.0022654839863324857
2025-03-11,-0.00042835135446666776,-0.0015784310784478482,-0.0006350518877622477,-0.00017257545729242995,-0.0010841016264820239,-0.0005989894012691678,-0.0006389690856209182,2.7460594991412525e-05,0.0007054346227678357,0.0002720507169309234,0.0027434821289367673,0.001951368896820988,2.2913078558345754e-05,0.0008434026128965791,-8.275726969722711e-05
2025-03-12,0.0014891647159119387,6.656790182926238e-05,-0.0005686391821124937,0.0008661640381637093,0.00048655898783450495,-0.00012230515891376996,-1.9565265870849374e-05,5.427154093601934e-05,0.0007900671747447024,0.0024527115763780956,0.0015345664105817993,-0.0003356985803911733,0.0007321288411291115,0.0008434026128965791,-0.002114296204122105
2025-03-13,-0.001380468463549808,0.003923526226422475,-2.4393065640279635e-05,-0.0004989524053692064,-0.0006069265079848917,-0.0009558252569751723,-0.00012853791799630128,6.242884280219104e-05,0.0006510488904269146,0.004452914822813572,0.003372507742480829,0.00026374175405128117,0.000382480640818856,0.0008434026128965791,-0.0002888273719911776
2025-03-14,0.0010221045663841514,0.0026212899661768874,0.00033387412502720626,-0.00022156954814966232,0.0022888691030230686,0.0006978014135931535,0.0010112511620096135,-0.00024956688276025357,0.0004738598323356468,-0.003223071129004083,0.0008867158080048867,1.5993615011273954e-05,-0.0012559163386358801,0.0008364783854048535,0.0024226244526140504
2025-03-17,9.536265863724315e-05,0.002433794347510498,0.0003152030695669019,-0.0008501521971213999,-0.00013325925902631254,-4.351949285063919e-05,0.0004070322871034838,4.602714260556962e-05,0.00013464355548067054,0.0013444095409674913,0.0021771765499886964,-0.0008003365050390296,7.213060939801523e-05,0.0008586875181937612,0.000392095437437723
2025-03-18,-0.0008036991561509807,0.00044569878190415987,-0.0003416076214687605,-0.00048150915815504725,-0.00045168730029886806,-0.001088889167071224,0.00021878180621538623,-0.00028376967510115853,-0.00019833795929992602,0.0036414276945645288,0.0006973733444122096,0.001317722234524761,-7.838654899616296e-05,0.0009009407575465245,-0.0007158752664062001
2025-03-19,-0.0008028566880724233,0.0005664951901510999,0.00038778991926780677,-0.0005418952910370068,0.0013213132802428042,0.0005138888294544655,8.061824516492445e-05,4.81610549184729e-05,-0.00021828643666799114,-0.0010993445894149465,0.001372785696802539,0.00034906357449674894,2.0575536920491187e-05,0.0008048641738779254,7.684671698978897e-05
2025-03-20,-0.0016155093113158724,0.00024178621438940637,-9.185711688310757e-05,-0.0008781552535100405,-0.00039207421896657075,-0.000235352633537208,-0.00017186467700451992,2.2542314079546776e-05,-0.0011275871579868326,0.001158494844345001,0.0006181778894134947,0.001541604571195349,0.0002343583717132955,0.000831545778894004,-0.00043710334648628795
2025-03-21,-0.0007645016462683504,-3.523966634230242e-05,0.000584604003110683,0.0005547568092109801,-0.0008406583545652683,-0.0005027341510615045,-0.00022061293793287066,1.258111570644295e-05,0.0004874716672466478,0.000782989620223955,0.0015295383617754531,0.0024580392758471524,0.00029699212576302265,0.0007427202649736337,-0.0005520196399408933
2025-03-24,-1.0111802295682364e-05,-0.0005952405715102426,-0.00016502111124018008,-4.352280497073027e-05,0.0016131152219100826,0.0004200356860351483,0.001060474645960262,5.37882595917732e-05,7.227238983557218e-07,-0.0033647843905814895,0.0004463221589899031,0.0003483686134729072,-3.675007839108902e-05,-0.0002146640442560319,0.0027396961335907077
2025-03-25,0.0011073430613349994,0.00015533139561737171,0.0004216981336481994,-0.001090650692897411,0.0008679044253802321,-0.0002119520855649535,0.0015796022722770946,3.1643256952105604e-05,-0.00016698785738556975,-0.0011928197546520886,0.0005176805408129976,0.0012140375210192684,8.059055950491215e-05,-0.0001408018145132375,-0.0004918008774272411
2025-03-26,-0.0002114787651564699,0.0003869402610719604,-0.00034485164860422965,-0.0007965140027124515,-0.0016243652457354693,-0.0007138528498932765,-0.000299065622729184,3.867349385751604e-05,-0.00018108050855212882,0.0023046098151736057,0.0006699256286650801,0.0031134575913380784,0.00020702276171450217,-0.00016719336643806053,-0.0006457800798844146
2025-03-27,0.0013774881742389415,0.000353978309105509,-8.82651674343623e-05,0.0008009691553156563,-0.000979856330062618,-0.00023728013547819177,-0.0008001652097839159,5.160016498411757e-05,-0.00027167760362167175,5.0786573744948705e-05,0.0017526693930983858,0.0028126182822360095,0.00014486360138110668,-7.324855111009095e-05,-0.00017995497143641746
2025-03-28,-0.0016806040130475793,-0.0013258225861774804,-0.0001910494869103076,0.00044342373291428804,-0.002607786946638381,-0.0007478336207666919,-0.0011388904499143797,6.320093697961311e-05,0.0005166763534363481,0.0015057079344060033,0.0014236857526249366,0.0034595855445350866,0.0009265009427350538,0.0005240961478785897,-2.893755623326704e-05
2025-04-02,0.0007898922730101991,-0.00014314200106509717,-0.0006107849597911698,0.00047408918500653957,0.0004249552844974039,0.0001245812591413658,-4.8975773508344756e-05,6.176878655468614e-05,0.00017343892057868982,-0.0019721720322021094,-0.00028032801189437035,-0.004474633121578113,0.00018365733718444163,-0.0005963172233677519,0.0003967039174690578
2025-04-03,-0.0011208133058700825,0.002180852810524861,-0.0007332561685197223,0.0005747022231366023,-0.0028131570779321552,-0.0017609849298682982,-0.0029931621821006706,5.21959072777997e-05,-0.0004422292316516474,0.004438472465405427,0.003628294821879486,0.003224177080968967,0.0013516873630717847,-0.0009332233730716392,-0.0023982925291472874
2025-04-04,-0.0021419403135844333,-0.004828276465975562,-0.0005455042957634077,0.0021585190337629206,-0.002677593025829268,-0.0020989569056024363,-0.003173830486273056,2.567064646390078e-05,0.0005109161614226422,0.00517924177629954,0.002223480993009364,0.0010506659777358427,0.0009310570305665782,-0.0006241365969433133,-0.002464383756975422
2025-04-07,-0.0021419403135844333,-0.002833684856181147,-0.00035815820940235735,0.0017599116845552858,0.0006540551072763942,-0.00023626158590297203,8.991000922458331e-05,2.4470438370399225e-06,0.001310942966794918,-0.0010963249672655629,0.0017836126980146849,-0.004725998764433799,-0.0016964870312941387,-0.0001236783550491712,-0.0023166147958159633
2025-04-08,-0.0017885563247488764,-0.0038348500073870015,-0.0016933420862418958,0.0010349156923630037,-0.001679107680440735,-0.0007477904354076445,-0.000861517553047293,3.0128880598911533e-05,0.0011320488126288276,0.003699790516246419,0.004791534701114425,-0.0008934794800281021,-0.0003233976097512997,-0.0005888494629839564,-0.002367874489354602
2025-04-09,0.0020868660379683543,0.003713526998481697,-0.000431950839083027,0.0017538676525566165,0.0017262841759930487,0.001804356236526194,0.0017479582841205587,1.7573593457937797e-05,0.0009954463843655917,-0.0017240310865594443,-0.003386405013961396,-0.004987784488653651,-0.0016115154278119846,-0.00021248071216406096,0.003025241020615539
2025-04-10,-0.0012259637438211016,-0.0015458540245685806,-0.0008919389816975687,0.0008046055792059894,-0.0006025440673998482,-0.00011604738474838334,0.0011570621334345548,-1.3300131188210707e-05,0.0007264285358169134,0.0007364722663026678,0.0005249734854420808,-0.0008934794800281021,-0.0009125201036934982,-0.00021248071216406096,-0.0008189357073506498
2025-04-11,-0.00053176949836383,0.0036182853897065927,-0.0007820084579955397,0.001419431042695648,0.0013748496998859064,0.0012129205513562243,0.002040289433939972,2.2503253965253847e-05,0.0010755103041921125,-0.0027864562404229104,-0.0031903791414107717,-0.005473423062752136,-0.0016413803540666432,-0.00021248071216406096,0.0025391512217610855
2025-04-14,0.0016449298695960506,0.002786818506266482,-0.0007445489718616607,2.9220772958813886e-05,-0.0013936716519471998,0.0008118477178345496,-0.0006423462093996124,-0.0002487230839718696,0.0011069313501871605,-9.056519385285366e-05,-0.00017559864581490742,-0.0007536514766633397,-0.0003451147835303562,-0.00021248071216406096,0.0018099969140223482
2025-04-15,-0.0001307308701036645,0.0003719068065223583,-0.0004158146566435272,-0.0014346958931619705,-0.0006360197745613967,0.0002627739580702661,7.022119649652873e-05,3.831504320338401e-05,0.0006788771363102771,0.0013158233198824626,-0.0004389713704766963,-0.0008934794800281021,-0.0008585468704322694,-0.00021248071216406096,-0.0005187440626893828
2025-04-16,-0.0007008818970620665,-0.001563640365998647,-0.0015372044011526234,0.001088663938467753,-0.0025019918517902623,-0.000283262784237071,-0.0017453073693282555,-2.68579896392747e-06,0.0004247256363206215,0.0028894514935018036,0.0027228358508888557,0.0014884532167308388,0.0003243099380719839,-0.0005780209747163123,-0.00024759546348720264
2025-04-17,-0.0015355099418637064,0.0026932688103301957,-0.001093035296310637,0.0006322603425804782,-0.0022036073032502385,0.0003055659214293044,-0.0014092329644411644,3.30924354605903e-05,0.00012005917303767253,0.001701929132674886,0.0013205336104810373,0.001621990352156871,-0.0003744537762600516,-0.0006806361719731356,-0.0002487431991690425
2025-04-18,-0.0017028272145149844,0.0003337368345962883,-0.0006753827887010184,0.0004846266009848027,-0.0013256989921007593,0.0003318258510149057,-0.0011858442603166772,4.410388411310287e-05,0.0005895132175551043,0.0006524135522978807,0.0006482504860983323,-0.0010018357255378936,0.0010139871684957359,-0.0008852919200811942,0.0006038409139620553
2025-04-21,0.0008842685962783973,0.0021908366784919547,-0.001090270331966796,0.0019358832083936947,-0.002555484630979388,-0.00199807333489912,-0.0014957664053183882,2.8316099819412313e-05,0.0006948995171728402,0.0047325655648885285,0.003800011492277437,-0.0010251350196763807,0.0005928666766471889,-0.0003366692427145936,-0.00215591580757469
2025-04-22,0.0015754060783936482,0.0004609728415896393,-0.000580751492733343,0.0010793790992431399,0.0010191952069124178,0.0016545143822023912,0.001966303858093734,3.328669406531363e-05,0.00028144081244210544,-0.003235063855734009,0.0008081692268160904,-0.005612831754890747,0.0006051670498643389,-0.0008602978508091371,0.002612991863848864
